domain,split,stem,input_relpath,target_relpath,input_bytes,target_bytes,input_sha256,target_sha256
RainCityscapes,train,0587,RainCityscapes/input/0587.png,RainCityscapes/target/0587.png,193856,208560,1eb2e3f37673973f244ee758a8209d054fbfc5126facce88310764e545792283,c5a5be01530c264c2f25dc17ebf811ac09e818ee141fe3f2dce435fd3459e78d
RainCityscapes,train,0588,RainCityscapes/input/0588.png,RainCityscapes/target/0588.png,209421,185058,5ed62c5b1fb2a3a8d5ded98b8d3e0252b6b5efd042bb5abc567ef5c9278c568c,f730fd39761eed371cec5519f831c68cd99b3c02d907e311e0ec2ed42521a63f
RainCityscapes,train,0589,RainCityscapes/input/0589.png,RainCityscapes/target/0589.png,217475,222333,c84e11bc7352878b1fc16d566817b605a6492087ee870d2915c9a88cde191fec,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RainCityscapes,train,0590,RainCityscapes/input/0590.png,RainCityscapes/target/0590.png,233065,209106,b5409058856f944a20a41229afaec8403479c76122c97519c8478240842766d4,e72ff823eb2747addab5752c85f4212f70b436def2bab71aa9228ded5912ec8b
RainCityscapes,train,0591,RainCityscapes/input/0591.png,RainCityscapes/target/0591.png,236099,209836,29913a72420f2bb42b309906947ac0a17cde5ec49fc62afbbbdfe57521e95013,a2433e47b02b872acd38b3518eed21fdbc5c7ade8e71e1854be9c590ddef1a42
RainCityscapes,train,0592,RainCityscapes/input/0592.png,RainCityscapes/target/0592.png,211121,189690,2e4c30ea729e7d4f31c01a9c2592c0ec1bb2acd2a656c9425d7181ae14b0e14a,9713647dabf8ebcafec1f85e81b3479a18adb9bd9df742af2d5966a968163e8d
RainCityscapes,train,0593,RainCityscapes/input/0593.png,RainCityscapes/target/0593.png,211484,207134,a1140b759c8c46f05c98ec52ac227b3400806eefb4d482b5a6afb1e0ec8f1089,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RainCityscapes,train,0594,RainCityscapes/input/0594.png,RainCityscapes/target/0594.png,226440,223466,60e54ca423a8e986c5bf8f2d936367a093bf09a59ca3047fb51e63e571581d28,84f1042e5e28b998722fd19e63716f1f72145a9a782a362ab5708380d8461720
RainCityscapes,train,0595,RainCityscapes/input/0595.png,RainCityscapes/target/0595.png,190873,188848,e40783ad71f249a6a465bfef4b5c4071137f17953f45b13e6a79e0ef92d71d11,1ec2e1f99af9fdfa9047ed46e5019497605bc65bdea784f8081b2343011ccbcb
RainCityscapes,train,0596,RainCityscapes/input/0596.png,RainCityscapes/target/0596.png,221667,204326,b5f20fb0053a6bf06196d1610c6a446df9cd0b3442a4b0ad2a83bb4a956b0231,1c599a6ca4ea6fd3db3a4d8c9d980eb876197281f12979cb32a354103eee49b0
RainCityscapes,train,0597,RainCityscapes/input/0597.png,RainCityscapes/target/0597.png,199584,187740,03505a896134998f70ba5d5aee7620ee38fc8e0c8a96feafa6ce07a6a3b42825,75bfe66943c6724c9c55fb528948755eef883a4dd8c2a957d87800ca6d4b6c24
RainCityscapes,train,0598,RainCityscapes/input/0598.png,RainCityscapes/target/0598.png,196986,204918,5317b2c613bde7b579031111ea71a6a467f03b8a0aa0e138efffe3dc89f9e6e3,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RainCityscapes,train,0599,RainCityscapes/input/0599.png,RainCityscapes/target/0599.png,215421,213064,77715986cacbc6010c1bc056a2e4d4343f9eaa7f63397a16195eaf0c9efd94b2,66542c6b85cb06e37840caffef01fe7cf36b745ec6533a4ecf43540b67240254
RainCityscapes,train,0600,RainCityscapes/input/0600.png,RainCityscapes/target/0600.png,189007,193078,9b8c51a7853e6467b9671988ec6db893474363944aa2035902c53f72582afa22,912315b3722ade1c056a3489e29c251ba1be4acbb540ef859f8e4adbb1920b94
RainCityscapes,train,0601,RainCityscapes/input/0601.png,RainCityscapes/target/0601.png,226931,209424,ec1f85ca3f634143cea3129e5d14dfd767867fd0261876bfc066f5d0582fda93,d55bf30ba1757631b4cba14260c32c422fc53c939f7445118c18823a1d1c81e7
RainCityscapes,train,0602,RainCityscapes/input/0602.png,RainCityscapes/target/0602.png,195782,191320,8e87b5acc74f909f847b8fb56a961a2a7594d65e5fa92b36be896839ad9d047d,a5f212034ba7c15d59c03d17febeafd9ccc5dc982b0a3bff5c488aa19f276e3e
RainCityscapes,train,0604,RainCityscapes/input/0604.png,RainCityscapes/target/0604.png,243263,217146,1b63e4a2509dac260c8d20c548b4d482e5a8b69b1bd6a632939db2ae923ad2ad,2c21bc16cdb747e29b0e686eb369120e7a99a6c30a8532045732cbc91c264eb2
RainCityscapes,train,0605,RainCityscapes/input/0605.png,RainCityscapes/target/0605.png,222159,228655,e18fba9851326cac0f793e0cc5c6508768809a10ce8289c128332eb8ae81a541,17ed8f70f612b848880d6400b8d2d9a488cb5a98d6a76f324ca3d71cc5559da8
RainCityscapes,train,0607,RainCityscapes/input/0607.png,RainCityscapes/target/0607.png,214795,188848,fa919533938c9cb990ccd35fba4b1c4c692e5c9e621a92c059857f7bc2132150,1ec2e1f99af9fdfa9047ed46e5019497605bc65bdea784f8081b2343011ccbcb
RainCityscapes,train,0608,RainCityscapes/input/0608.png,RainCityscapes/target/0608.png,208046,209836,d575d7db0ff5c1cdbd8c8ab23b276c4fef06ddadd68fdcf55828dfe9df474145,a2433e47b02b872acd38b3518eed21fdbc5c7ade8e71e1854be9c590ddef1a42
RainCityscapes,train,0609,RainCityscapes/input/0609.png,RainCityscapes/target/0609.png,178733,196339,29b00655d282d2b73603ae3eadcc2ca8376fc677261c8e9dc58023a6b0921770,95582eb82efe86840b18aa2704d1ab46d2ac944b25c1dd4ec71b1ce3fef126a4
RainCityscapes,train,0610,RainCityscapes/input/0610.png,RainCityscapes/target/0610.png,213245,204918,8a533166d9d312087b4f90b71b0b0fc08e2dfc0834eca2acd35d99b02cedb2d1,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RainCityscapes,train,0611,RainCityscapes/input/0611.png,RainCityscapes/target/0611.png,218840,208560,a19a8a392a6581f26db9de0dd818aa67bc38bcba0a35d8980541bfc287973fc0,c5a5be01530c264c2f25dc17ebf811ac09e818ee141fe3f2dce435fd3459e78d
RainCityscapes,train,0612,RainCityscapes/input/0612.png,RainCityscapes/target/0612.png,177909,189690,d869fa20046dfabfa6dbddc1ab904fdf1e1953e5995d5ce7850564e7137e2acc,9713647dabf8ebcafec1f85e81b3479a18adb9bd9df742af2d5966a968163e8d
RainCityscapes,train,0613,RainCityscapes/input/0613.png,RainCityscapes/target/0613.png,246382,222333,80c413a378673cb90f83475c9e648c30f17066394640628f11885474f216b7d0,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RainCityscapes,train,0614,RainCityscapes/input/0614.png,RainCityscapes/target/0614.png,207002,204870,bfc28c86c89e5525cd2cf6e3b59d3567d952e779793d2e05e533657f98722a1d,295e2181eb71e67b411b8167e21e8de094ca6975eb81bc04fa96e18ddb05cd97
RainCityscapes,train,0615,RainCityscapes/input/0615.png,RainCityscapes/target/0615.png,220355,214269,bb1e757f7b76209beff51cf40627313d72e50e45adccd17cf6e09b6dc727b513,c4f3ea09735f0dd7b1fedbe13ab08b5a82a28da144b706e011863518a3b52376
RainCityscapes,train,0616,RainCityscapes/input/0616.png,RainCityscapes/target/0616.png,223237,203552,5f503316d5fd09fd973f889cee4f31a39c64c81b63dd621e4fdb235df05c148a,ab1520f3a08a6fdd37d694aa3c3bbdf7ec86460e2829588def6dbf0985888edd
RainCityscapes,train,0617,RainCityscapes/input/0617.png,RainCityscapes/target/0617.png,223699,216026,b717e5b8123a5b625e68f11e425650f372de52556ab934866a07245be63bc096,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RainCityscapes,train,0618,RainCityscapes/input/0618.png,RainCityscapes/target/0618.png,244152,242000,314f946568ab49b8c655c6087f28666343644514596f7f82a044b0dd9d946182,26e637438072052f0d2e229eadf95a215cab702df1f04551bc0b883a0d40984a
RainCityscapes,train,0619,RainCityscapes/input/0619.png,RainCityscapes/target/0619.png,227879,209424,0730045b982a2ebcdb724f99947db25a86628d7257216aee1f1b9e4ffff4defe,d55bf30ba1757631b4cba14260c32c422fc53c939f7445118c18823a1d1c81e7
RainCityscapes,train,0620,RainCityscapes/input/0620.png,RainCityscapes/target/0620.png,201739,199434,6ddaceab6bf3968a6cbe6884aa7deecd8e9a840acd22a89c79d7e213b66828b3,61ff60eb0cf1028ca95eebdaf3f039aee205d9cbdf12e98230c247f2efc79d18
RainCityscapes,train,0621,RainCityscapes/input/0621.png,RainCityscapes/target/0621.png,180437,185058,551d527ff753dc114851309c9086743bc78799168fcda3b6f49713d426555f90,f730fd39761eed371cec5519f831c68cd99b3c02d907e311e0ec2ed42521a63f
RainCityscapes,train,0622,RainCityscapes/input/0622.png,RainCityscapes/target/0622.png,236646,204918,8ef47ed0697ace76a9512d0dcf699ef1a394c435db397ad9c37f2787901a75df,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RainCityscapes,train,0623,RainCityscapes/input/0623.png,RainCityscapes/target/0623.png,236468,209112,67253f5e6536e1d3dcb256774f3ec18c9fcce85ac0ef1206c964cb3667d5499d,8a2ca0b6a678a7579258bdb0f07c76e7ad849090111fbd4f38f6d4a7dceb9b97
RainCityscapes,train,0624,RainCityscapes/input/0624.png,RainCityscapes/target/0624.png,164022,191320,c13ce00f8b584e6b5e24c1e95ab0c08bbb1ac13989f5575d9d40d9a04475564a,a5f212034ba7c15d59c03d17febeafd9ccc5dc982b0a3bff5c488aa19f276e3e
RainCityscapes,train,0625,RainCityscapes/input/0625.png,RainCityscapes/target/0625.png,225048,209106,b9b97fe3ff6d3e45465083bdc1d7c82c3ccd9051e8e336e96f661f65312c3d6d,e72ff823eb2747addab5752c85f4212f70b436def2bab71aa9228ded5912ec8b
RainCityscapes,train,0626,RainCityscapes/input/0626.png,RainCityscapes/target/0626.png,206006,204326,fefa9a9c21d68111817a99d7edc13c04c1a1f71b10bd6b87cfc59497e0e2d6a9,1c599a6ca4ea6fd3db3a4d8c9d980eb876197281f12979cb32a354103eee49b0
RainCityscapes,train,0627,RainCityscapes/input/0627.png,RainCityscapes/target/0627.png,226659,214694,c9cddaea703bfeb1cb32bdeba38272eda24b3be33951617a781faaa309027b13,0d34d088fb2b2f3f4495357623e9206d5e40cb4d8135bf03d9089496ba252d7d
RainCityscapes,train,0628,RainCityscapes/input/0628.png,RainCityscapes/target/0628.png,166250,193078,c60d57ae8d7554d9251fdea43b65fd1673c4b3eeec05efa0d97adb0a3fa20122,912315b3722ade1c056a3489e29c251ba1be4acbb540ef859f8e4adbb1920b94
RainCityscapes,train,0629,RainCityscapes/input/0629.png,RainCityscapes/target/0629.png,196584,204556,3888ceedec070792a8a30f8e4b739e18dfdffb453f4d7f4edf348c1b300ff941,cbacc4c204a32c6877556d8b22fc18f2987c1825ab2bbe643930925da381026c
RainCityscapes,train,0630,RainCityscapes/input/0630.png,RainCityscapes/target/0630.png,212950,214269,815a48744da02f2992d1da2a16f3ed16656b0e8d4bba35874c802accf7f077d9,c4f3ea09735f0dd7b1fedbe13ab08b5a82a28da144b706e011863518a3b52376
RainCityscapes,train,0631,RainCityscapes/input/0631.png,RainCityscapes/target/0631.png,201231,208560,417cfcd4a80552e0d21fc62afd995a6a24d178dc598c7f8caab58a4ba5537b78,c5a5be01530c264c2f25dc17ebf811ac09e818ee141fe3f2dce435fd3459e78d
RainCityscapes,train,0633,RainCityscapes/input/0633.png,RainCityscapes/target/0633.png,219920,217146,a8521cd135c359f96dfd0d4768a6d8f78655d2e8809f0eb41402c4b097ac81df,2c21bc16cdb747e29b0e686eb369120e7a99a6c30a8532045732cbc91c264eb2
RainCityscapes,train,0634,RainCityscapes/input/0634.png,RainCityscapes/target/0634.png,184776,203552,1cd1cca4a1ed38c85d124861f86152c55f40758edb571ccf141ba0bd686649d0,ab1520f3a08a6fdd37d694aa3c3bbdf7ec86460e2829588def6dbf0985888edd
RainCityscapes,train,0635,RainCityscapes/input/0635.png,RainCityscapes/target/0635.png,219013,207134,7995c53af39faae948c89490636f0870c18bcc043b27d176d1368559712e57c2,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RainCityscapes,train,0636,RainCityscapes/input/0636.png,RainCityscapes/target/0636.png,249640,223466,f6f6ef8558bd0e6b11f66c95a8be2f3c78542066c3de2fd7cc0e34c07f7b3116,84f1042e5e28b998722fd19e63716f1f72145a9a782a362ab5708380d8461720
RainCityscapes,train,0637,RainCityscapes/input/0637.png,RainCityscapes/target/0637.png,198457,188848,7bc884ee2b8e81fe1900d81ade53851c401cc9d2ff87569250e3b2279561107f,1ec2e1f99af9fdfa9047ed46e5019497605bc65bdea784f8081b2343011ccbcb
RainCityscapes,train,0638,RainCityscapes/input/0638.png,RainCityscapes/target/0638.png,222011,237879,d6440a0cec57e5decca1ac34dbe7874a6831cd0a16283f30fd2363d308292762,9e3989156fc6f471ca2c4b1fe3c634369617d3940dbd702d46f54831629ec468
RainCityscapes,train,0639,RainCityscapes/input/0639.png,RainCityscapes/target/0639.png,185308,187740,a3ae0389b5949ff5658685fbe85da58dc8c257cb85fc23750eba27a177359d2e,75bfe66943c6724c9c55fb528948755eef883a4dd8c2a957d87800ca6d4b6c24
RainCityscapes,train,0640,RainCityscapes/input/0640.png,RainCityscapes/target/0640.png,212948,204918,35f31c0087cfd9f317d0795cb330629b4f30aa985b06c6a4e0c9705081ec8f75,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RainCityscapes,train,0641,RainCityscapes/input/0641.png,RainCityscapes/target/0641.png,220392,185058,8ae19747913f242d6bad3bce3690274c02138f93826b9dfc7e34df559f9b380b,f730fd39761eed371cec5519f831c68cd99b3c02d907e311e0ec2ed42521a63f
RainCityscapes,train,0642,RainCityscapes/input/0642.png,RainCityscapes/target/0642.png,228674,222333,a81e2c5183796e8760c6b46788eff4194c837fb4201813ca2ce19323aba1c30b,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RainCityscapes,train,0643,RainCityscapes/input/0643.png,RainCityscapes/target/0643.png,206988,209106,350e582f693ba827d207052190aad4126d14c6af7532affa746f499b1472a579,e72ff823eb2747addab5752c85f4212f70b436def2bab71aa9228ded5912ec8b
RainCityscapes,train,0644,RainCityscapes/input/0644.png,RainCityscapes/target/0644.png,230511,209424,3ae84d8bf71361feb970e0645a82411b64af5b5db1ce291fb0ccd26d0eb9873c,d55bf30ba1757631b4cba14260c32c422fc53c939f7445118c18823a1d1c81e7
RainCityscapes,train,0645,RainCityscapes/input/0645.png,RainCityscapes/target/0645.png,201478,191320,9cc1884523f2bd7a293a0ad23b290063c61ca281fed9f90a84a8f007d7ff75f2,a5f212034ba7c15d59c03d17febeafd9ccc5dc982b0a3bff5c488aa19f276e3e
RainCityscapes,train,0646,RainCityscapes/input/0646.png,RainCityscapes/target/0646.png,205861,199434,595fe836e336abcc8487cf0f296002ec2df88669bc5a2be3d6fc33e4554ca768,61ff60eb0cf1028ca95eebdaf3f039aee205d9cbdf12e98230c247f2efc79d18
RainCityscapes,train,0647,RainCityscapes/input/0647.png,RainCityscapes/target/0647.png,219096,204870,93bfb5f8d56677686aa33412d2dc2ab079bc85a58378be0606ea6f16bf7ac2f2,295e2181eb71e67b411b8167e21e8de094ca6975eb81bc04fa96e18ddb05cd97
RainCityscapes,train,0648,RainCityscapes/input/0648.png,RainCityscapes/target/0648.png,188961,196339,16eb8db99c98bbdd96008e085ace272c77b9f32f58f5ae6ce9ac05f69ca10ab6,95582eb82efe86840b18aa2704d1ab46d2ac944b25c1dd4ec71b1ce3fef126a4
RainCityscapes,train,0649,RainCityscapes/input/0649.png,RainCityscapes/target/0649.png,203633,193078,f691611d5b4da97c23c2b4b05d97a4034c1caaccab85c28477d30afdfb21a783,912315b3722ade1c056a3489e29c251ba1be4acbb540ef859f8e4adbb1920b94
RainCityscapes,train,0650,RainCityscapes/input/0650.png,RainCityscapes/target/0650.png,225585,214269,3a9e508a821c66c5bef773da332475f72ff5c90ed5f7579b8eab1e7a0ee952dd,c4f3ea09735f0dd7b1fedbe13ab08b5a82a28da144b706e011863518a3b52376
RainCityscapes,train,0651,RainCityscapes/input/0651.png,RainCityscapes/target/0651.png,227203,233147,aa11a6c09312a7e557d77bfe571296be04f9203297e2cc6e7e07bc7bd1849561,1c0dca7124a0fd6403b194fa22ad538294d7db95114848f161a1486d4f1c2e22
RainCityscapes,train,0652,RainCityscapes/input/0652.png,RainCityscapes/target/0652.png,209019,217146,4bf36787b20e6291f64a524f6018b9da3aa48092b08106f71660ddad8a4fee0a,2c21bc16cdb747e29b0e686eb369120e7a99a6c30a8532045732cbc91c264eb2
RainCityscapes,train,0653,RainCityscapes/input/0653.png,RainCityscapes/target/0653.png,240903,214694,a549ec070520d4b6e5768f0cd6f16513212cebcf00e3c5e33d6cfba4354b0b1d,0d34d088fb2b2f3f4495357623e9206d5e40cb4d8135bf03d9089496ba252d7d
RainCityscapes,train,0654,RainCityscapes/input/0654.png,RainCityscapes/target/0654.png,237822,222220,34b267ce3430fbea44f30feee14519b7f51f2384645d75d0a04313523c6778bc,ed8156df323b1f6f198f5b40f4347215c41e0736594111b0f0ad642df56e8937
RainCityscapes,train,0656,RainCityscapes/input/0656.png,RainCityscapes/target/0656.png,209904,216026,0ef7dd672d6c69c409b55bd76e49bfb8d2b82635d070f1f6753774fec7bc11d9,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RainCityscapes,train,0657,RainCityscapes/input/0657.png,RainCityscapes/target/0657.png,195422,210468,c7b639916d5b568fa56db70651d1c8d3443590d9fc1d7183acff7f61eac56a6f,b6471608d2224d13ec974348a23b960db5eed31f685febdc588383b216730539
RainCityscapes,train,0658,RainCityscapes/input/0658.png,RainCityscapes/target/0658.png,241887,242000,8b0b228b2ce135b0a5f72b7e550284e7a9ffa4af26e2acbcff136b01ea8fc787,26e637438072052f0d2e229eadf95a215cab702df1f04551bc0b883a0d40984a
RainCityscapes,train,0659,RainCityscapes/input/0659.png,RainCityscapes/target/0659.png,228919,216026,61797c2fbc5b949a9ac0185fa96428ee61da44367215baebbb0b2c51436fa8b2,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RainCityscapes,train,0660,RainCityscapes/input/0660.png,RainCityscapes/target/0660.png,181986,208560,e99d526b29a01b0d3810a0b2d30c923d5e3d7d3e79e997a104d6e94ecaea1490,c5a5be01530c264c2f25dc17ebf811ac09e818ee141fe3f2dce435fd3459e78d
RainCityscapes,train,0661,RainCityscapes/input/0661.png,RainCityscapes/target/0661.png,213006,185058,5bc250097bcfb84bff2738f32a801cd7118c6fa2bc4d5a7b69db90f98a7a46f8,f730fd39761eed371cec5519f831c68cd99b3c02d907e311e0ec2ed42521a63f
RainCityscapes,train,0662,RainCityscapes/input/0662.png,RainCityscapes/target/0662.png,226161,222333,cf2c1d34e4e7b4fc2f359881828862f938697f5b37a76a2334a817829dfb1cd0,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RainCityscapes,train,0663,RainCityscapes/input/0663.png,RainCityscapes/target/0663.png,199361,204870,b43de424f6e4bfa30c76f09e498c274a910b035dbedc7bf9f7e78b7ecf84987f,295e2181eb71e67b411b8167e21e8de094ca6975eb81bc04fa96e18ddb05cd97
RainCityscapes,train,0664,RainCityscapes/input/0664.png,RainCityscapes/target/0664.png,219050,209836,a2c4beb1b1634433cbfed1a0c58b5de30c3d42b9c9d30827fd5a5e7a797379e9,a2433e47b02b872acd38b3518eed21fdbc5c7ade8e71e1854be9c590ddef1a42
RainCityscapes,train,0665,RainCityscapes/input/0665.png,RainCityscapes/target/0665.png,220150,189690,df4cd547cafaffaf17394661a619b726f418d91a0f8e7cf14facf803871df4f5,9713647dabf8ebcafec1f85e81b3479a18adb9bd9df742af2d5966a968163e8d
RainCityscapes,train,0666,RainCityscapes/input/0666.png,RainCityscapes/target/0666.png,219927,209424,e60af5c52274e8c832b1e7a5a5ea6b78a825d8c1f6ad8c07df995cf1818b12c9,d55bf30ba1757631b4cba14260c32c422fc53c939f7445118c18823a1d1c81e7
RainCityscapes,train,0667,RainCityscapes/input/0667.png,RainCityscapes/target/0667.png,230599,223466,92350c68ee1086f2befbbeb7b01decda230051e6452557539a7bdaba9fb82365,84f1042e5e28b998722fd19e63716f1f72145a9a782a362ab5708380d8461720
RainCityscapes,train,0668,RainCityscapes/input/0668.png,RainCityscapes/target/0668.png,201510,204326,883a729ff5a80b14387d77c94892b97a03bd5d5ed6323348e53619588e1d3c73,1c599a6ca4ea6fd3db3a4d8c9d980eb876197281f12979cb32a354103eee49b0
RainCityscapes,train,0669,RainCityscapes/input/0669.png,RainCityscapes/target/0669.png,205980,204918,d6fe0fd62798f925e323d31f56fe2ef27857ce5fe0298f5a00476324b4be4b4d,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RainCityscapes,train,0671,RainCityscapes/input/0671.png,RainCityscapes/target/0671.png,225035,213064,170d2d9b1b9a8ba6a2426d1fd686e6e7099e101bd0c12c34ab1717ca8fef4288,66542c6b85cb06e37840caffef01fe7cf36b745ec6533a4ecf43540b67240254
RainCityscapes,train,0672,RainCityscapes/input/0672.png,RainCityscapes/target/0672.png,192934,193078,5b814e5a6a116c0b90f5818134487c9aeefe46084c192c16abdbdc58786baa7c,912315b3722ade1c056a3489e29c251ba1be4acbb540ef859f8e4adbb1920b94
RainCityscapes,train,0673,RainCityscapes/input/0673.png,RainCityscapes/target/0673.png,208637,209424,bb56566edcbdbf6066c8c8ad5311c3c8401c27f4cced208db9edbbf0cc3abbb5,d55bf30ba1757631b4cba14260c32c422fc53c939f7445118c18823a1d1c81e7
RainCityscapes,train,0674,RainCityscapes/input/0674.png,RainCityscapes/target/0674.png,177876,191320,9c9c1b606ade675635ec0eae07e0a01616702dfb89d04dc4753a8bf6d531d4c1,a5f212034ba7c15d59c03d17febeafd9ccc5dc982b0a3bff5c488aa19f276e3e
RainCityscapes,train,0675,RainCityscapes/input/0675.png,RainCityscapes/target/0675.png,252205,233147,dc0ee1b6b59c698edde4d9e395359006f99efa7cee08a837198625bce7d51478,1c0dca7124a0fd6403b194fa22ad538294d7db95114848f161a1486d4f1c2e22
RainCityscapes,train,0676,RainCityscapes/input/0676.png,RainCityscapes/target/0676.png,226080,217146,a4e9fff63b6766f74ae7608fdec5854691af28b6175d894752f9fb380c61b8ec,2c21bc16cdb747e29b0e686eb369120e7a99a6c30a8532045732cbc91c264eb2
RainCityscapes,train,0677,RainCityscapes/input/0677.png,RainCityscapes/target/0677.png,219244,228655,c42ce08aeb7789655aa2555be9ddca9717911af997f1b14cd33f5425d98d4920,17ed8f70f612b848880d6400b8d2d9a488cb5a98d6a76f324ca3d71cc5559da8
RainCityscapes,train,0678,RainCityscapes/input/0678.png,RainCityscapes/target/0678.png,195890,197809,bcde9916ad86f284e3af39c79fc47acc7c3c3c68cdebfb6f154a7daaaa203ab4,d29d63c50708da7860abb9e727e7ce820f81c94ab8963eed1281ced1ea220899
RainCityscapes,train,0679,RainCityscapes/input/0679.png,RainCityscapes/target/0679.png,192222,188848,5005d2c9d1c11cbabd40f2e035735948964a1366f125ba5172ab6b22d648932e,1ec2e1f99af9fdfa9047ed46e5019497605bc65bdea784f8081b2343011ccbcb
RainCityscapes,train,0680,RainCityscapes/input/0680.png,RainCityscapes/target/0680.png,214895,209836,01e96d820d8060ee5ff9c56ef03a74bcd2ec9c8fb0e2a7d2e2acb96e548bb0c8,a2433e47b02b872acd38b3518eed21fdbc5c7ade8e71e1854be9c590ddef1a42
RainCityscapes,train,0681,RainCityscapes/input/0681.png,RainCityscapes/target/0681.png,238684,237879,9772f4bd48c07e3dc2695a8d8e1799e0dbc937700201e60de4e58136be432a38,9e3989156fc6f471ca2c4b1fe3c634369617d3940dbd702d46f54831629ec468
RainCityscapes,train,0682,RainCityscapes/input/0682.png,RainCityscapes/target/0682.png,199429,204918,1f8a5c38ad2128100a5d28f1f325487696dbe41b0e24026008fa7c595ff0df2a,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RainCityscapes,train,0683,RainCityscapes/input/0683.png,RainCityscapes/target/0683.png,220978,208560,1ce3f2c9320e69fecaf039b5b81fd9887320208c3978ab509eb291f9930dd25b,c5a5be01530c264c2f25dc17ebf811ac09e818ee141fe3f2dce435fd3459e78d
RainCityscapes,train,0684,RainCityscapes/input/0684.png,RainCityscapes/target/0684.png,183362,189690,9c79fa7f6d452bc94e82c87d068c3d7901b1e8b0539ad79b47cfad3e41216599,9713647dabf8ebcafec1f85e81b3479a18adb9bd9df742af2d5966a968163e8d
RainCityscapes,train,0686,RainCityscapes/input/0686.png,RainCityscapes/target/0686.png,241765,204870,bf114192e111425bceb9de8d226e54dc338ce926367cf449962e1e13b727f365,295e2181eb71e67b411b8167e21e8de094ca6975eb81bc04fa96e18ddb05cd97
RainCityscapes,train,0688,RainCityscapes/input/0688.png,RainCityscapes/target/0688.png,201916,203552,0d81d55d9fa1324ca89f5f3ab2063f0a09a17a164e693253a0ce82d978f04a8b,ab1520f3a08a6fdd37d694aa3c3bbdf7ec86460e2829588def6dbf0985888edd
RainCityscapes,train,0689,RainCityscapes/input/0689.png,RainCityscapes/target/0689.png,246856,242000,9a1fbe17b2ada62326037b287ec5e8d7ee808cc1ee4f53c07d31c1e9d1133629,26e637438072052f0d2e229eadf95a215cab702df1f04551bc0b883a0d40984a
RainCityscapes,train,0690,RainCityscapes/input/0690.png,RainCityscapes/target/0690.png,209137,209424,58ec68c7f4647ae842659c76ab7c689d2b90236e3bd01af00c6650fef44f8ef3,d55bf30ba1757631b4cba14260c32c422fc53c939f7445118c18823a1d1c81e7
RainCityscapes,train,0691,RainCityscapes/input/0691.png,RainCityscapes/target/0691.png,209903,199434,dc259cbb306aa161be51199951f097faa228d258b5497bf47ba729e7dbdf67dc,61ff60eb0cf1028ca95eebdaf3f039aee205d9cbdf12e98230c247f2efc79d18
RainCityscapes,train,0693,RainCityscapes/input/0693.png,RainCityscapes/target/0693.png,224957,216026,5328f5f3e4530952ea7842adf03c98c96ca9e21eea66330ff020b4b61590bbe8,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RainCityscapes,train,0694,RainCityscapes/input/0694.png,RainCityscapes/target/0694.png,218152,209112,09271a9bb16abb6c590e4db72398495ec4a833a0d332a91a6341afb295d2068e,8a2ca0b6a678a7579258bdb0f07c76e7ad849090111fbd4f38f6d4a7dceb9b97
RainCityscapes,train,0695,RainCityscapes/input/0695.png,RainCityscapes/target/0695.png,168682,191320,d0a025d8a03a5453d0622acdd665e44f4d4f64b2e2c8f6efdf149b605bc7c558,a5f212034ba7c15d59c03d17febeafd9ccc5dc982b0a3bff5c488aa19f276e3e
RainCityscapes,train,0696,RainCityscapes/input/0696.png,RainCityscapes/target/0696.png,221498,209106,ba1e297111088a911092f5c32a68052b1f43cf57c912450150d2f31b59de619d,e72ff823eb2747addab5752c85f4212f70b436def2bab71aa9228ded5912ec8b
RainCityscapes,train,0698,RainCityscapes/input/0698.png,RainCityscapes/target/0698.png,236276,214694,b3fa6be1bf802bc9b590df3a4ae0d955779759308af98e98b2532b1048834f05,0d34d088fb2b2f3f4495357623e9206d5e40cb4d8135bf03d9089496ba252d7d
